latitude	longitude	region	gia_region	location	lab_id	indicator_type
62.27	-74.27	North_America_Arctic	Hudson_Strait	Sugluk	BETA-19005	terrestrial_limiting
62.1	-74.55	North_America_Arctic	Hudson_Strait	Sugluk	Y-1717	terrestrial_limiting
62.12	-74.38	North_America_Arctic	Hudson_Strait	Sugluk	GSC-4380	marine_limiting
62.12	-74.27	North_America_Arctic	Hudson_Strait	Sugluk	BETA-19019	marine_limiting
62.1	-74.6	North_America_Arctic	Hudson_Strait	Sugluk	GSC-4780	marine_limiting
62.1	-74.5	North_America_Arctic	Hudson_Strait	Sugluk	BETA-19854	terrestrial_limiting
62.12	-74.27	North_America_Arctic	Hudson_Strait	Sugluk	BETA-11122	marine_limiting
62.08	-75.75	North_America_Arctic	Hudson_Strait	Sugluk	UL-890	terrestrial_limiting
62.22	-75.65	North_America_Arctic	Hudson_Strait	Sugluk	GSC-818	marine_limiting
62.22	-75.63	North_America_Arctic	Hudson_Strait	Sugluk	GSC-812	marine_limiting
62.12	-74.27	North_America_Arctic	Hudson_Strait	Sugluk	BETA-11123	terrestrial_limiting
62.13	-74.68	North_America_Arctic	Hudson_Strait	Sugluk	GSC-801	marine_limiting
62.15	-75.78	North_America_Arctic	Hudson_Strait	Sugluk	UL-893	terrestrial_limiting
59.2	-70.25	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5084	marine_limiting
59.99	-69.8	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	QC-352	marine_limiting
60.5	-67.85	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	BETA-34756	marine_limiting
59.93	-69.66	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	DIC-1271	terrestrial_limiting
59.93	-69.66	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	DIC-1272	terrestrial_limiting
59.93	-69.66	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	DIC-1273	terrestrial_limiting
58.9	-69.88	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	DIC-1277	marine_limiting
59.05	-69.84	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	DIC-1516	marine_limiting
58.75	-70.0	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	DIC-1517	marine_limiting
60.5	-67.85	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GSC-1530	marine_limiting
59.2	-70.23	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GSC-2311	marine_limiting
59.25	-70.08	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-4738	marine_limiting
59.3	-69.85	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-4740	marine_limiting
59.29	-69.8	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-4741	marine_limiting
59.3	-69.76	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-4743	marine_limiting
59.2	-70.23	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5083	marine_limiting
59.2	-70.25	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5085	marine_limiting
59.3	-69.85	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5086	marine_limiting
59.3	-69.78	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5087	marine_limiting
59.29	-69.8	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5088	marine_limiting
58.9	-69.88	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5091	terrestrial_limiting
59.2	-70.23	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5094	terrestrial_limiting
59.29	-69.61	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	GX-5308	marine_limiting
60.03	-70.37	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	QC-356	marine_limiting
58.65	-69.99	North_America_Arctic	Hudson_Strait	Western_Ungava_Bay	unknown	marine_limiting
37.35	-75.81	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1958	marine_limiting
37.75	-75.56	North_America_Atlantic	Eastern_United_States	Eastern_Shore	W-4788	index_point
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	W-4792	marine_limiting
37.622	-75.678	North_America_Atlantic	Eastern_United_States	Eastern_Shore	GrN-16341	index_point
37.81	-75.52	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-2659	index_point
37.81	-75.52	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-2660	index_point
37.162	-75.98	North_America_Atlantic	Eastern_United_States	Eastern_Shore	qw-2	terrestrial_limiting
37.75	-75.56	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1952	index_point
37.622	-75.678	North_America_Atlantic	Eastern_United_States	Eastern_Shore	GrN-16340	index_point
37.43	-75.76	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-2664	marine_limiting
37.622	-75.678	North_America_Atlantic	Eastern_United_States	Eastern_Shore	GrN-16339	index_point
37.43	-75.76	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-2665	marine_limiting
37.287	-75.917	North_America_Atlantic	Eastern_United_States	Eastern_Shore	OS-70464	index_point
37.145	-75.946	North_America_Atlantic	Eastern_United_States	Eastern_Shore	OS-70465	index_point
37.145	-75.946	North_America_Atlantic	Eastern_United_States	Eastern_Shore	OS-70466	index_point
37.396	-75.867	North_America_Atlantic	Eastern_United_States	Eastern_Shore	OS-70467	index_point
37.75	-75.56	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-2663	index_point
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	W-4787	marine_limiting
37.81	-75.52	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-2662	index_point
37.15	-75.9	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1948	index_point
37.35	-75.81	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1957	marine_limiting
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	ML-193	terrestrial_limiting
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	ML-193	terrestrial_limiting
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	ML-192	terrestrial_limiting
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	ML-194	terrestrial_limiting
37.162	-75.98	North_America_Atlantic	Eastern_United_States	Eastern_Shore	qw-1	terrestrial_limiting
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1955	marine_limiting
37.58	-75.65	North_America_Atlantic	Eastern_United_States	Eastern_Shore	ML-191	terrestrial_limiting
37.195	-76.005	North_America_Atlantic	Eastern_United_States	Eastern_Shore	qnb-2	terrestrial_limiting
37.195	-76.005	North_America_Atlantic	Eastern_United_States	Eastern_Shore	qnb-1	terrestrial_limiting
36.975	-76.172	North_America_Atlantic	Eastern_United_States	Eastern_Shore	c-1	marine_limiting
37.75	-75.56	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1951	index_point
37.15	-75.9	North_America_Atlantic	Eastern_United_States	Eastern_Shore	B-1950	terrestrial_limiting
36.895	-76.515	North_America_Atlantic	Eastern_United_States	Eastern_Shore	qts-1	terrestrial_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19214	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21488	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21664	marine_limiting
38.053	-76.221	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21486	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21487	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21389	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21384	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21387	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21386	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21385	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21665	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21383	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21382	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21381	marine_limiting
38.879	-76.44	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21270	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21388	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21666	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-25829	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21668	marine_limiting
38.4	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-863	index_point
38.4	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-862	index_point
38.4	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-861	index_point
38.4	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-860	index_point
39.0	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-859	index_point
39.0	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-857	index_point
39.0	-76.1	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	QC-856	index_point
38.879	-76.44	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-25830	marine_limiting
38.538	-76.43	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21266	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-25828	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-25827	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-25826	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21671	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21670	marine_limiting
38.053	-76.221	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21669	marine_limiting
38.031	-76.215	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21667	marine_limiting
38.878	-76.441	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21262	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21233	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15674	marine_limiting
38.879	-76.44	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-20055	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18412	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18413	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18523	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18524	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18526	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18527	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18528	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18529	marine_limiting
38.538	-76.43	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18532	marine_limiting
38.538	-76.43	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18533	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18534	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18535	marine_limiting
38.879	-76.44	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-20054	marine_limiting
38.879	-76.44	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-20053	marine_limiting
38.538	-76.43	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18660	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18661	marine_limiting
38.538	-76.43	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18662	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18900	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18901	marine_limiting
38.878	-76.446	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18902	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19212	marine_limiting
38.879	-76.44	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-20052	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19940	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19508	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19216	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19213	marine_limiting
38.878	-76.441	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-20056	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18411	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18410	marine_limiting
38.538	-76.43	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-18409	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15675	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15676	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15677	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15678	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15679	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15680	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15681	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15682	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15683	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15684	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15686	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15687	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15689	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-19215	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21232	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21230	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15690	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-17241	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-17242	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-17508	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-17874	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21229	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21228	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21227	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21226	marine_limiting
38.331	-76.378	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-20057	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-17881	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-17884	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21231	marine_limiting
38.887	-76.392	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-21489	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	OS-15685	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	CAMS-43709	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	CAMS-39237	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	CAMS-43708	marine_limiting
38.544	-76.427	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	CAMS-43710	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	CAMS-43711	marine_limiting
38.028	-76.22	North_America_Atlantic	Eastern_United_States	Inner_Chesapeake	CAMS-39238	marine_limiting
39.052	-75.39	North_America_Atlantic	Eastern_United_States	Inner_Delaware	P-1688	index_point
39.136	-75.403	North_America_Atlantic	Eastern_United_States	Inner_Delaware	TEM-148	terrestrial_limiting
39.125	-75.321	North_America_Atlantic	Eastern_United_States	Inner_Delaware	TEM-172	index_point
39.302	-75.598	North_America_Atlantic	Eastern_United_States	Inner_Delaware	DC-3_c	index_point
39.18	-75.403	North_America_Atlantic	Eastern_United_States	Inner_Delaware	TEM-173	index_point
39.243	-75.584	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Inner_Delaware-1	terrestrial_limiting
39.071	-75.431	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-176159	index_point
39.251	-75.469	North_America_Atlantic	Eastern_United_States	Inner_Delaware	GrN-18995	index_point
38.886	-75.265	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-5205	index_point
39.082	-75.445	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-179205	terrestrial_limiting
38.905	-75.296	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-9230	index_point
39.243	-75.442	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-117237	index_point
39.246	-75.411	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-117239	index_point
39.177	-75.408	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-5929	terrestrial_limiting
38.922	-75.313	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-5930	index_point
39.125	-75.321	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-5955	index_point
39.056	-75.394	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-5994	terrestrial_limiting
39.32	-75.483	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-6589	terrestrial_limiting
39.087	-75.228	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-6674	marine_limiting
39.247	-75.469	North_America_Atlantic	Eastern_United_States	Inner_Delaware	GrN-18993	index_point
39.087	-75.228	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-6675	marine_limiting
39.09	-75.458	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-177401	terrestrial_limiting
39.073	-75.423	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-176160	index_point
39.429	-75.457	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-118800	index_point
39.253	-75.46	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-118799	index_point
38.926	-75.322	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-9228	index_point
38.929	-75.319	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-9229	terrestrial_limiting
39.235	-75.436	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-118802	index_point
39.082	-75.44500000000001	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-176158	index_point
39.251	-75.469	North_America_Atlantic	Eastern_United_States	Inner_Delaware	GrN-18994	index_point
39.056	-75.394	North_America_Atlantic	Eastern_United_States	Inner_Delaware	I-5927	index_point
39.052	-75.39	North_America_Atlantic	Eastern_United_States	Inner_Delaware	P-1686	index_point
39.051	-75.3939	North_America_Atlantic	Eastern_United_States	Inner_Delaware	P-1685	index_point
39.049	-75.388	North_America_Atlantic	Eastern_United_States	Inner_Delaware	P-1687	index_point
39.249	-75.469	North_America_Atlantic	Eastern_United_States	Inner_Delaware	Beta-118803	index_point
39.247	-75.469	North_America_Atlantic	Eastern_United_States	Inner_Delaware	GrA-9693	index_point
39.246	-75.47	North_America_Atlantic	Eastern_United_States	Inner_Delaware	GrA-9698	index_point
39.248	-75.469	North_America_Atlantic	Eastern_United_States	Inner_Delaware	GrA-9719	index_point
35.939	-75.718	North_America_Atlantic	Eastern_United_States	Northern_North_Carolina	RI-03	terrestrial_limiting
35.47	-75.53	North_America_Atlantic	Eastern_United_States	Northern_North_Carolina	Beta-205450	marine_limiting
35.857	-75.952	North_America_Atlantic	Eastern_United_States	Northern_North_Carolina	ELP-05	index_point
35.92	-75.74	North_America_Atlantic	Eastern_United_States	Northern_North_Carolina	Beta-115597	marine_limiting
