Latitude	longitude	
76.316667	-94.633333	Dyke_unpublished_NA
76.28	-94.822222	Dyke_unpublished_NA
76.258333	-93.633333	Dyke_unpublished_NA
76.333056	-93.896944	Dyke_unpublished_NA
76.455	-93.696944	Dyke_unpublished_NA
76.303333	-93.813611	Dyke_unpublished_NA
76.376389	-93.265278	Dyke_unpublished_NA
76.358333	-93.393889	Dyke_unpublished_NA
76.291944	-93.793889	Dyke_unpublished_NA
76.373056	-93.211389	Dyke_unpublished_NA
76.369444	-93.269167	Dyke_unpublished_NA
76.265833	-93.717222	Dyke_unpublished_NA
76.358889	-93.079444	Dyke_unpublished_NA
76.404167	-93.589444	Dyke_unpublished_NA
76.291944	-93.793889	Dyke_unpublished_NA
76.372778	-93.231944	Dyke_unpublished_NA
76.378333	-93.665556	Dyke_unpublished_NA
76.25	-92.666667	Dyke_unpublished_NA
76.25	-92.666667	Dyke_unpublished_NA
76.25	-92.666667	Dyke_unpublished_NA
76.25	-92.666667	Dyke_unpublished_NA
76.25	-92.666667	Dyke_unpublished_NA
76.326389	-93.719444	Dyke_unpublished_NA
76.320278	-93.756389	Dyke_unpublished_NA
76.322222	-93.731667	Dyke_unpublished_NA
76.284444	-94.298333	Dyke_unpublished_NA
76.289444	-93.793333	Dyke_unpublished_NA
76.364167	-93.069444	Dyke_unpublished_NA
76.331667	-93.4525	Dyke_unpublished_NA
76.765278	-93.545	Dyke_unpublished_NA
76.769167	-93.461944	Dyke_unpublished_NA
76.817222	-93.456667	Dyke_unpublished_NA
76.821389	-93.47	Dyke_unpublished_NA
76.766944	-90.488333	Dyke_unpublished_NA
76.816667	-90.216667	Dyke_unpublished_NA
76.541389	-92.409167	Dyke_unpublished_NA
76.495833	-91.645556	Dyke_unpublished_NA
76.495833	-91.645556	Dyke_unpublished_NA
76.543889	-92.470278	Dyke_unpublished_NA
76.598889	-92.325278	Dyke_unpublished_NA
76.6075	-92.135278	Dyke_unpublished_NA
76.55	-92.484167	Dyke_unpublished_NA
76.618333	-92.123333	Dyke_unpublished_NA
76.615556	-92.536389	Dyke_unpublished_NA
76.495833	-91.645556	Dyke_unpublished_NA
76.5	-90.566667	Dyke_unpublished_NA
75.975	-89.966667	Dyke_unpublished_NA
75.975	-89.966667	Dyke_unpublished_NA
76.158333	-91.516667	Dyke_unpublished_NA
76.177778	-91.375	Dyke_unpublished_NA
76.177778	-91.375	Dyke_unpublished_NA
76.225	-89.316667	Dyke_unpublished_NA
76.283333	-89.366667	Dyke_unpublished_NA
76.475	-90.75	Dyke_unpublished_NA
76.116667	-94.9	Dyke_unpublished_NA
76.1234	-94.8861	Dyke_unpublished_NA
76.1234	-94.8861	Dyke_unpublished_NA
75.775	-94.35	Dyke_unpublished_NA
75.798611	-94.783333	Dyke_unpublished_NA
75.188056	-92.013889	Dyke_unpublished_NA
74.876111	-92.0175	Dyke_unpublished_NA
74.968611	-92.031944	Dyke_unpublished_NA
74.926667	-91.844444	Dyke_unpublished_NA
74.858889	-91.953056	Dyke_unpublished_NA
74.914167	-92.009167	Dyke_unpublished_NA
74.928333	-91.989722	Dyke_unpublished_NA
74.926944	-92	Dyke_unpublished_NA
74.91	-92.0225	Dyke_unpublished_NA
74.843611	-92.049444	Dyke_unpublished_NA
74.958333	-92.031667	Dyke_unpublished_NA
74.911667	-92.017778	Dyke_unpublished_NA
74.895	-92.015278	Dyke_unpublished_NA
74.841389	-92.053056	Dyke_unpublished_NA
74.931389	-91.861944	Dyke_unpublished_NA
74.960556	-91.998611	Dyke_unpublished_NA
74.975	-92.087222	Dyke_unpublished_NA
74.853611	-92.0325	Dyke_unpublished_NA
74.996944	-92.138611	Dyke_unpublished_NA
74.869444	-92.001944	Dyke_unpublished_NA
74.848889	-92.043333	Dyke_unpublished_NA
74.968611	-92.031944	Dyke_unpublished_NA
74.926667	-91.844444	Dyke_unpublished_NA
74.931389	-91.861944	Dyke_unpublished_NA
74.858889	-91.953056	Dyke_unpublished_NA
75.39	-92.236389	Dyke_unpublished_NA
76.0725	-92.365556	Dyke_unpublished_NA
76.039722	-92.380833	Dyke_unpublished_NA
76.024167	-92.4125	Dyke_unpublished_NA
76.066944	-92.621111	Dyke_unpublished_NA
76.143611	-92.6875	Dyke_unpublished_NA
76.058611	-92.331389	Dyke_unpublished_NA
76.117778	-92.627778	Dyke_unpublished_NA
76.006667	-92.485	Dyke_unpublished_NA
76.135	-92.658611	Dyke_unpublished_NA
75.928333	-92.345833	Dyke_unpublished_NA
76.134167	-92.667222	Dyke_unpublished_NA
76.018056	-92.670278	Dyke_unpublished_NA
75.955833	-92.139722	Dyke_unpublished_NA
76.163056	-92.760278	Dyke_unpublished_NA
76.0275	-92.558056	Dyke_unpublished_NA
75.617778	-91.558056	Dyke_unpublished_NA
75.663333	-91.98	Dyke_unpublished_NA
75.671944	-92.011389	Dyke_unpublished_NA
75.61	-91.786111	Dyke_unpublished_NA
75.673056	-91.879167	Dyke_unpublished_NA
75.714167	-92.099722	Dyke_unpublished_NA
75.133056	-91.7725	Dyke_unpublished_NA
75.755556	-91.206667	Dyke_unpublished_NA
74.548333	-83.619167	Dyke_unpublished_NA
74.574167	-83.6575	Dyke_unpublished_NA
74.5525	-83.639444	Dyke_unpublished_NA
74.551111	-83.638889	Dyke_unpublished_NA
74.548889	-83.600556	Dyke_unpublished_NA
74.556667	-83.670833	Dyke_unpublished_NA
74.557222	-83.693889	Dyke_unpublished_NA
74.551944	-83.720833	Dyke_unpublished_NA
74.554722	-83.86	Dyke_unpublished_NA
74.613611	-83.471111	Dyke_unpublished_NA
74.5575	-83.725556	Dyke_unpublished_NA
74.565556	-83.709722	Dyke_unpublished_NA
74.571944	-83.648333	Dyke_unpublished_NA
74.574722	-83.628611	Dyke_unpublished_NA
74.565556	-83.608333	Dyke_unpublished_NA
74.593056	-83.552778	Dyke_unpublished_NA
74.594167	-83.529167	Dyke_unpublished_NA
74.6975	-83.379167	Dyke_unpublished_NA
74.699444	-83.374167	Dyke_unpublished_NA
74.561389	-83.661944	Dyke_unpublished_NA
74.843889	-88.421111	Dyke_unpublished_NA
74.753889	-88.421389	Dyke_unpublished_NA
74.690278	-85.583333	Dyke_unpublished_NA
74.688333	-85.56	Dyke_unpublished_NA
74.903056	-90.578889	Dyke_unpublished_NA
74.583333	-91.383333	Dyke_unpublished_NA
74.6275	-91.2775	Dyke_unpublished_NA
74.655	-91.298333	Dyke_unpublished_NA
74.657778	-91.3125	Dyke_unpublished_NA
74.666667	-91.416667	Dyke_unpublished_NA
74.666667	-91.416667	Dyke_unpublished_NA
74.666667	-91.416667	Dyke_unpublished_NA
74.7	-91.216667	Dyke_unpublished_NA
74.623333	-86.796667	Dyke_unpublished_NA
75.79	-83.891667	Dyke_unpublished_NA
75.789444	-83.890833	Dyke_unpublished_NA
75.7675	-84.025833	Dyke_unpublished_NA
75.773333	-83.854722	Dyke_unpublished_NA
75.781667	-83.754167	Dyke_unpublished_NA
75.791111	-83.679167	Dyke_unpublished_NA
75.769722	-83.905278	Dyke_unpublished_NA
75.772778	-83.883056	Dyke_unpublished_NA
75.777222	-83.998056	Dyke_unpublished_NA
75.766667	-83.945	Dyke_unpublished_NA
75.765556	-83.961944	Dyke_unpublished_NA
75.783333	-83.583333	Dyke_unpublished_NA
75.783333	-83.583333	Dyke_unpublished_NA
75.783333	-83.583333	Dyke_unpublished_NA
75.764722	-83.923889	Dyke_unpublished_NA
75.556944	-85.354444	Dyke_unpublished_NA
75.558333	-85.670556	Dyke_unpublished_NA
75.560833	-85.612778	Dyke_unpublished_NA
75.541389	-85.768056	Dyke_unpublished_NA
75.568889	-85.668611	Dyke_unpublished_NA
75.5425	-85.7875	Dyke_unpublished_NA
75.562778	-85.658056	Dyke_unpublished_NA
75.553333	-85.741111	Dyke_unpublished_NA
75.553056	-85.744722	Dyke_unpublished_NA
75.570278	-85.637778	Dyke_unpublished_NA
75.573333	-85.660833	Dyke_unpublished_NA
75.586667	-85.608611	Dyke_unpublished_NA
75.565556	-85.683056	Dyke_unpublished_NA
75.560278	-85.618333	Dyke_unpublished_NA
75.567222	-85.656944	Dyke_unpublished_NA
75.431389	-87.601667	Dyke_unpublished_NA
75.790833	-90.072222	Dyke_unpublished_NA
75.541667	-89.991667	Dyke_unpublished_NA
75.342778	-88.633889	Dyke_unpublished_NA
75.466667	-88.764722	Dyke_unpublished_NA
75.456111	-88.765	Dyke_unpublished_NA
75.576111	-89.315278	Dyke_unpublished_NA
75.576111	-89.315278	Dyke_unpublished_NA
75.454167	-88.735	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.383333	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.666667	-84.616667	Dyke_unpublished_NA
75.633333	-84.5	Dyke_unpublished_NA
75.666667	-84.583333	Dyke_unpublished_NA
75.666667	-84.55	Dyke_unpublished_NA
75.636667	-84.433333	Dyke_unpublished_NA
75.64	-84.466667	Dyke_unpublished_NA
75.668333	-84.6	Dyke_unpublished_NA
75.67	-84.608333	Dyke_unpublished_NA
75.683333	-84.65	Dyke_unpublished_NA
75.633333	-84.433333	Dyke_unpublished_NA
75.666667	-84.583333	Dyke_unpublished_NA
75.55	-84.666667	Dyke_unpublished_NA
75.65	-84.65	Dyke_unpublished_NA
75.65	-84.55	Dyke_unpublished_NA
75.686667	-84.616667	Dyke_unpublished_NA
75.68	-84.616667	Dyke_unpublished_NA
75.67	-84.583333	Dyke_unpublished_NA
75.663333	-84.55	Dyke_unpublished_NA
75.643333	-84.45	Dyke_unpublished_NA
77.885	-99.633333	Dyke_unpublished_NA
78.203889	-100.76777	Dyke_unpublished_NA
77.933333	-99.9	Dyke_unpublished_NA
77.67	-99.63	Dyke_unpublished_NA
77.67	-101.116667	Dyke_unpublished_NA
78.966666	-101.1	Dyke_unpublished_NA
78.933333	-101.016667	Dyke_unpublished_NA
78.866666	-101.133333	Dyke_unpublished_NA
78.866667	-101.166667	Dyke_unpublished_NA
78.75	-100.25	Dyke_unpublished_NA
78.483333	-103.533333	Dyke_unpublished_NA
78.5	-103.716667	Dyke_unpublished_NA
78.516667	-104.233333	Dyke_unpublished_NA
78.65	-100.083333	Dyke_unpublished_NA
78.183333	-101.3	Dyke_unpublished_NA
78.183333	-101.3	Dyke_unpublished_NA
78.183333	-101.3	Dyke_unpublished_NA
78.516667	-103.45	Dyke_unpublished_NA
78.516667	-103.45	Dyke_unpublished_NA
78.733333	-100.166667	Dyke_unpublished_NA
78.183333	-101.3	Dyke_unpublished_NA
78.183333	-101.3	Dyke_unpublished_NA
78.183333	-101.3	Dyke_unpublished_NA
77.916667	-99.5	Dyke_unpublished_NA
78.266667	-103.91666	Dyke_unpublished_NA
77.753889	-101.61694	Dyke_unpublished_NA
79.75	-98.766667	Dyke_unpublished_NA
76.491667	-81.616667	Dyke_unpublished_NA
76.358333	-85.716667	Dyke_unpublished_NA
76.641667	-86.7	Dyke_unpublished_NA
76.358333	-85.716667	Dyke_unpublished_NA
76.683333	-86.316667	Dyke_unpublished_NA
76.391667	-86.7	Dyke_unpublished_NA
76.408333	-87.516667	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.383333	-87.516667	Dyke_unpublished_NA
76.391667	-87.633333	Dyke_unpublished_NA
76.375	-87.5	Dyke_unpublished_NA
76.375	-87.5	Dyke_unpublished_NA
76.375	-87.533333	Dyke_unpublished_NA
76.391667	-87.633333	Dyke_unpublished_NA
76.416667	-87.55	Dyke_unpublished_NA
76.408333	-87.533333	Dyke_unpublished_NA
76.375	-87.533333	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.408333	-87.5	Dyke_unpublished_NA
76.383333	-87.516667	Dyke_unpublished_NA
76.391667	-87.45	Dyke_unpublished_NA
76.375	-87.566667	Dyke_unpublished_NA
76.408333	-87.5	Dyke_unpublished_NA
76.375	-87.533333	Dyke_unpublished_NA
76.383333	-87.516667	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.408333	-87.133333	Dyke_unpublished_NA
76.366667	-87.533333	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.4	-87.516667	Dyke_unpublished_NA
76.4	-87.516667	Dyke_unpublished_NA
76.383333	-87.5	Dyke_unpublished_NA
76.408333	-87.55	Dyke_unpublished_NA
76.391667	-87.583333	Dyke_unpublished_NA
76.375	-87.533333	Dyke_unpublished_NA
76.4	-87.516667	Dyke_unpublished_NA
76.4	-87.5	Dyke_unpublished_NA
76.375	-87.5	Dyke_unpublished_NA
76.375	-87.533333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.901667	-79.075	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
75.875	-79.033333	Dyke_unpublished_NA
76.466667	-88.3	Dyke_unpublished_NA
76.416667	-82.866667	Dyke_unpublished_NA
76.383333	-82.783333	Dyke_unpublished_NA
76.825	-83.883333	Dyke_unpublished_NA
76.716667	-84.533333	Dyke_unpublished_NA
76.5	-83.916667	Dyke_unpublished_NA
76.691667	-87.683333	Dyke_unpublished_NA
76.675	-87.683333	Dyke_unpublished_NA
76.408333	-87.133333	Dyke_unpublished_NA
76.658333	-87.75	Dyke_unpublished_NA
76.608333	-87.55	Dyke_unpublished_NA
76.458333	-87.283333	Dyke_unpublished_NA
76.433333	-85	Dyke_unpublished_NA
76.433333	-85	Dyke_unpublished_NA
76.433333	-85	Dyke_unpublished_NA
76.433333	-85	Dyke_unpublished_NA
76.433333	-85	Dyke_unpublished_NA
76.433333	-85	Dyke_unpublished_NA
76.433333	-85.033333	Dyke_unpublished_NA
76.426667	-85.05	Dyke_unpublished_NA
76.428333	-85	Dyke_unpublished_NA
76.675	-85.2	Dyke_unpublished_NA
76.525	-85.2	Dyke_unpublished_NA
76.858333	-82.733333	Dyke_unpublished_NA
76.791667	-81.7	Dyke_unpublished_NA
77.608333	-84.983333	Dyke_unpublished_NA
77.533333	-85.216667	Dyke_unpublished_NA
77.6	-85.083	Dyke_unpublished_NA
77.933333	-84.633333	Dyke_unpublished_NA
77.533333	-85.1	Dyke_unpublished_NA
77.543333	-84.5	Dyke_unpublished_NA
77.291667	-85.383333	Dyke_unpublished_NA
77.333333	-83.45	Dyke_unpublished_NA
77.3	-84.466667	Dyke_unpublished_NA
77.55	-83.283333	Dyke_unpublished_NA
77.7	-86.283333	Dyke_unpublished_NA
77.766667	-86.233333	Dyke_unpublished_NA
78.383333	-85.8	Dyke_unpublished_NA
78.333333	-85.866667	Dyke_unpublished_NA
78.336111	-85.849444	Dyke_unpublished_NA
78.116667	-87.45	Dyke_unpublished_NA
78.233333	-85.95	Dyke_unpublished_NA
78.366667	-85.8	Dyke_unpublished_NA
78.133333	-87.483333	Dyke_unpublished_NA
78.216667	-86.066667	Dyke_unpublished_NA
78.316667	-85.866667	Dyke_unpublished_NA
78.366667	-85.833333	Dyke_unpublished_NA
78.133333	-86.75	Dyke_unpublished_NA
78.183333	-86.066667	Dyke_unpublished_NA
78.133333	-86.666667	Dyke_unpublished_NA
78.4	-85.8	Dyke_unpublished_NA
77.116667	-87.7	Dyke_unpublished_NA
76.951667	-88.801667	Dyke_unpublished_NA
76.942222	-88.9725	Dyke_unpublished_NA
77.876667	-86.885	Dyke_unpublished_NA
77.876389	-86.833333	Dyke_unpublished_NA
77.817778	-86.826111	Dyke_unpublished_NA
77.877778	-86.81	Dyke_unpublished_NA
77.876389	-86.833333	Dyke_unpublished_NA
77.830278	-86.438056	Dyke_unpublished_NA
77.876667	-86.885	Dyke_unpublished_NA
77.817778	-86.826111	Dyke_unpublished_NA
77.816111	-86.806667	Dyke_unpublished_NA
77.883333	-86.8	Dyke_unpublished_NA
77.841667	-87.183333	Dyke_unpublished_NA
77.815556	-86.010833	Dyke_unpublished_NA
77.858333	-86.849167	Dyke_unpublished_NA
77.876667	-86.885	Dyke_unpublished_NA
77.841667	-86.633611	Dyke_unpublished_NA
77.869444	-86.901944	Dyke_unpublished_NA
77.857222	-86.646111	Dyke_unpublished_NA
77.876389	-86.833333	Dyke_unpublished_NA
77.841666	-87.516667	Dyke_unpublished_NA
77.829444	-87.653888	Dyke_unpublished_NA
77.880278	-87.037138	Dyke_unpublished_NA
77.876111	-87.095833	Dyke_unpublished_NA
78.1	-85.466667	Dyke_unpublished_NA
78.1	-85.45	Dyke_unpublished_NA
78.616667	-84.466667	Dyke_unpublished_NA
78.483333	-84.566667	Dyke_unpublished_NA
78.05	-84.783333	Dyke_unpublished_NA
78.6	-84.5	Dyke_unpublished_NA
78.1	-85.866667	Dyke_unpublished_NA
78.183333	-84.133333	Dyke_unpublished_NA
78.176389	-84.033333	Dyke_unpublished_NA
78.172222	-84.054167	Dyke_unpublished_NA
78.172222	-84.054167	Dyke_unpublished_NA
78.179167	-84.305556	Dyke_unpublished_NA
78.116667	-85.033333	Dyke_unpublished_NA
78.216667	-84.566667	Dyke_unpublished_NA
78.15	-84.983333	Dyke_unpublished_NA
78.133333	-84.983333	Dyke_unpublished_NA
78.616667	-84.466667	Dyke_unpublished_NA
78.2	-84	Dyke_unpublished_NA
78.133333	-84.983333	Dyke_unpublished_NA
78.183333	-84.016667	Dyke_unpublished_NA
78.075	-82.1	Dyke_unpublished_NA
77.9	-82.516667	Dyke_unpublished_NA
78.05	-82.233333	Dyke_unpublished_NA
78.116667	-82.166667	Dyke_unpublished_NA
79.9	-84.6	Dyke_unpublished_NA
79.983333	-85.616667	Dyke_unpublished_NA
80.258333	-84.291667	Dyke_unpublished_NA
79.933333	-84.583333	Dyke_unpublished_NA
79.9	-84.633333	Dyke_unpublished_NA
79.8	-86.25	Dyke_unpublished_NA
79.906667	-84.683333	Dyke_unpublished_NA
79.963611	-85.361667	Dyke_unpublished_NA
79.97	-84.483333	Dyke_unpublished_NA
79.976667	-84.466667	Dyke_unpublished_NA
79.966667	-84.466667	Dyke_unpublished_NA
79.85	-85.283333	Dyke_unpublished_NA
79.933333	-84.533333	Dyke_unpublished_NA
79.906667	-84.633333	Dyke_unpublished_NA
79.233333	-85.633333	Dyke_unpublished_NA
79.85	-86.416667	Dyke_unpublished_NA
79.316667	-85.516667	Dyke_unpublished_NA
79.966667	-84.433333	Dyke_unpublished_NA
79.8	-86.3	Dyke_unpublished_NA
79.983333	-84.133333	Dyke_unpublished_NA
79.716667	-84.416667	Dyke_unpublished_NA
79.966667	-84.466667	Dyke_unpublished_NA
79.466667	-84.4	Dyke_unpublished_NA
79.983333	-85.616667	Dyke_unpublished_NA
79.983333	-85.616667	Dyke_unpublished_NA
79.983333	-85.616667	Dyke_unpublished_NA
79.1583	-85.625	Dyke_unpublished_NA
79.1583	-85.625	Dyke_unpublished_NA
79.1917	-85.6	Dyke_unpublished_NA
79.215	-85.5017	Dyke_unpublished_NA
79.189	-85.7418	Dyke_unpublished_NA
79.1767	-85.6433	Dyke_unpublished_NA
79.1767	-85.6433	Dyke_unpublished_NA
79.1683	-85.6333	Dyke_unpublished_NA
79.1683	-85.6333	Dyke_unpublished_NA
79.1645	-85.5408	Dyke_unpublished_NA
80.016667	-86	Dyke_unpublished_NA
79.98	-85.58	Dyke_unpublished_NA
79.733333	-85.783333	Dyke_unpublished_NA
79.983333	-84.083333	Dyke_unpublished_NA
79.933333	-84.2	Dyke_unpublished_NA
79.883333	-84.616667	Dyke_unpublished_NA
80.283333	-84.3	Dyke_unpublished_NA
80.25	-85.033333	Dyke_unpublished_NA
80.233333	-85.3	Dyke_unpublished_NA
80.083333	-86.55	Dyke_unpublished_NA
80.183333	-85.466667	Dyke_unpublished_NA
80.183333	-86.55	Dyke_unpublished_NA
79.933333	-84.2	Dyke_unpublished_NA
80.066667	-86.566667	Dyke_unpublished_NA
80.25	-84.65	Dyke_unpublished_NA
79.8	-86.3	Dyke_unpublished_NA
79.766667	-85.866667	Dyke_unpublished_NA
79.933333	-84.283333	Dyke_unpublished_NA
79.833333	-85.216667	Dyke_unpublished_NA
80.25	-84.65	Dyke_unpublished_NA
79.316667	-85.533333	Dyke_unpublished_NA
79.233333	-85.5	Dyke_unpublished_NA
79.933333	-84.283333	Dyke_unpublished_NA
79.466667	-84.383333	Dyke_unpublished_NA
78.666667	-82.75	Dyke_unpublished_NA
78.616667	-82.7	Dyke_unpublished_NA
78.75	-83.383333	Dyke_unpublished_NA
78.85	-81.8	Dyke_unpublished_NA
78.7	-82.85	Dyke_unpublished_NA
79.025	-81.516667	Dyke_unpublished_NA
79.025	-81.05	Dyke_unpublished_NA
79.016667	-81.466667	Dyke_unpublished_NA
78.758333	-83.383333	Dyke_unpublished_NA
78.566667	-82.316667	Dyke_unpublished_NA
78.055	-81.477222	Dyke_unpublished_NA
78.605556	-82.308333	Dyke_unpublished_NA
78.05	-81.466667	Dyke_unpublished_NA
78.675	-82.758333	Dyke_unpublished_NA
78.05	-81.466667	Dyke_unpublished_NA
78.891667	-82.395833	Dyke_unpublished_NA
78.605556	-82.302778	Dyke_unpublished_NA
78.541667	-82.279167	Dyke_unpublished_NA
78.569444	-82.333333	Dyke_unpublished_NA
78.883333	-86.233333	Dyke_unpublished_NA
78.816667	-84.05	Dyke_unpublished_NA
78.916667	-85.216667	Dyke_unpublished_NA
78.833333	-85.733333	Dyke_unpublished_NA
78.85	-84.55	Dyke_unpublished_NA
78.725	-83.566667	Dyke_unpublished_NA
78.9	-85.166667	Dyke_unpublished_NA
79.032667	-83.433333	Dyke_unpublished_NA
78.65	-86.716667	Dyke_unpublished_NA
78.533333	-86.683333	Dyke_unpublished_NA
78.516667	-87.233333	Dyke_unpublished_NA
80.516667	-84.333333	Dyke_unpublished_NA
80.516667	-84.25	Dyke_unpublished_NA
81	-75.516667	Dyke_unpublished_NA
81	-75.516667	Dyke_unpublished_NA
80.916667	-77.25	Dyke_unpublished_NA
80.883333	-77.616667	Dyke_unpublished_NA
80.9	-77.2	Dyke_unpublished_NA
80.883333	-77.6	Dyke_unpublished_NA
80.9	-77.2	Dyke_unpublished_NA
80.9	-77.2	Dyke_unpublished_NA
80.916667	-77.25	Dyke_unpublished_NA
79.57	-80.77	Dyke_unpublished_NA
79.7	-81.666667	Dyke_unpublished_NA
79.75	-81.5	Dyke_unpublished_NA
79.65	-81.733333	Dyke_unpublished_NA
79.666667	-80.416667	Dyke_unpublished_NA
79.7	-81.016667	Dyke_unpublished_NA
79.633333	-80.683333	Dyke_unpublished_NA
79.7	-81.416667	Dyke_unpublished_NA
79.583333	-80.516667	Dyke_unpublished_NA
79.633333	-79.883333	Dyke_unpublished_NA
80.2	-82.616667	Dyke_unpublished_NA
80.2	-82.65	Dyke_unpublished_NA
80.05	-82.15	Dyke_unpublished_NA
79.923	-82.435	Dyke_unpublished_NA
79.966667	-81.633333	Dyke_unpublished_NA
79.9	-82.566667	Dyke_unpublished_NA
79.9	-82.533333	Dyke_unpublished_NA
79.95	-81.716667	Dyke_unpublished_NA
79.983333	-81.533333	Dyke_unpublished_NA
80.6	-79.5	Dyke_unpublished_NA
80.6	-78.45	Dyke_unpublished_NA
80.6	-78.3	Dyke_unpublished_NA
80.6	-79.5	Dyke_unpublished_NA
80.6	-79.5	Dyke_unpublished_NA
80.6	-79.5	Dyke_unpublished_NA
80.6	-78.3	Dyke_unpublished_NA
80.716667	-80.583333	Dyke_unpublished_NA
80.716667	-80.583333	Dyke_unpublished_NA
80.7	-80.566667	Dyke_unpublished_NA
80.4	-81.5	Dyke_unpublished_NA
80.45	-80.616667	Dyke_unpublished_NA
80.45	-80.616667	Dyke_unpublished_NA
80.45	-80.616667	Dyke_unpublished_NA
80.45	-80.633333	Dyke_unpublished_NA
80.366667	-81.8	Dyke_unpublished_NA
80.433333	-80.166667	Dyke_unpublished_NA
80.383333	-80.75	Dyke_unpublished_NA
80.416667	-80.733333	Dyke_unpublished_NA
80.366667	-82.033333	Dyke_unpublished_NA
80.333333	-81.966667	Dyke_unpublished_NA
81.4	-76.916667	Dyke_unpublished_NA
81.4	-76.916667	Dyke_unpublished_NA
81.4	-76.916667	Dyke_unpublished_NA
81.4	-76.916667	Dyke_unpublished_NA
81.4	-76.783333	Dyke_unpublished_NA
81.4	-76.783333	Dyke_unpublished_NA
81.4	-76.783333	Dyke_unpublished_NA
80.95	-79.483333	Dyke_unpublished_NA
80.933333	-79.25	Dyke_unpublished_NA
81.4	-76.916667	Dyke_unpublished_NA
81.4	-76.916667	Dyke_unpublished_NA
81.5	-77.5	Dyke_unpublished_NA
81.5	-77.5	Dyke_unpublished_NA
81.5	-77.5	Dyke_unpublished_NA
81.5	-77.5	Dyke_unpublished_NA
81.083333	-85.233333	Dyke_unpublished_NA
81.083333	-85.083333	Dyke_unpublished_NA
81.05	-85.166667	Dyke_unpublished_NA
81.316667	-89.7	Dyke_unpublished_NA
81.283333	-89.633333	Dyke_unpublished_NA
81.233333	-88.95	Dyke_unpublished_NA
81.1	-90.166667	Dyke_unpublished_NA
81.25	-88.983333	Dyke_unpublished_NA
81.05	-88.75	Dyke_unpublished_NA
81.033333	-89.933333	Dyke_unpublished_NA
81.033333	-89.933333	Dyke_unpublished_NA
81.05	-88.783333	Dyke_unpublished_NA
81.05	-88.683333	Dyke_unpublished_NA
81.1	-87.2	Dyke_unpublished_NA
81.116667	-87.066667	Dyke_unpublished_NA
81.083333	-87.05	Dyke_unpublished_NA
81.033333	-89.933333	Dyke_unpublished_NA
81.05	-88.683333	Dyke_unpublished_NA
81.033333	-88.866667	Dyke_unpublished_NA
81.083333	-87.233333	Dyke_unpublished_NA
81.066667	-87.416667	Dyke_unpublished_NA
